Match A,Match B,Type,Topic,Meme
1800.04.21_PortsmouthTelegraph_0001,1800.01.06_CaledonianMercury_0001,,,
1800.04.21_PortsmouthTelegraph_0001,1800.01.07_HullPacket_0001,,,
1800.04.21_PortsmouthTelegraph_0001,1800.01.11_CaledonianMercury_0001,,,
1800.04.21_PortsmouthTelegraph_0001,1800.01.16_CaledonianMercury_0002,,,
1800.04.21_PortsmouthTelegraph_0001,1800.01.16_DerbyMercury_0001,,,
1800.04.21_PortsmouthTelegraph_0001,1800.01.23_DerbyMercury_0003,,,
1800.04.21_PortsmouthTelegraph_0001,1800.02.27_DerbyMercury_0004,,,
1800.04.21_PortsmouthTelegraph_0001,1800.03.13_DerbyMercury_0003,,,
1800.04.21_PortsmouthTelegraph_0001,1800.03.20_DerbyMercury_0003,,,
1800.04.21_PortsmouthTelegraph_0001,1800.04.03_DerbyMercury_0002,,,
1800.04.21_PortsmouthTelegraph_0001,1800.04.17_DerbyMercury_0001,,,
1800.04.21_PortsmouthTelegraph_0002,1800.04.19_CaledonianMercury_0002,,,
1800.04.21_PortsmouthTelegraph_0002,1800.04.19_IpswichJournal_0002,,,
1800.04.21_PortsmouthTelegraph_0004,1800.04.17_DerbyMercury_0001,,,
1800.04.21_PortsmouthTelegraph_0004,1800.04.19_IpswichJournal_0004,,,
1800.04.21_PortsmouthTelegraph_0004,1800.04.19_JacksonsOxfordJournal_0004,,,
1800.04.22_HullPacket_0001,1800.01.18_CaledonianMercury_0004,,,
1800.04.22_HullPacket_0001,1800.01.18_JacksonsOxfordJournal_0002,,,
1800.04.22_HullPacket_0001,1800.01.27_AberdeenJournal_0001,,,
1800.04.22_HullPacket_0001,1800.02.10_AberdeenJournal_0003,,,
1800.04.22_HullPacket_0001,1800.03.13_TrewmansExeterFlyingPost_0001,,,
1800.04.22_HullPacket_0002,1800.03.27_DerbyMercury_0004,,,
1800.04.22_HullPacket_0002,1800.03.29_JacksonsOxfordJournal_0003,,,
1800.04.22_HullPacket_0002,1800.04.03_DerbyMercury_0003,,,
1800.04.22_HullPacket_0002,1800.04.10_DerbyMercury_0003,,,
1800.04.22_HullPacket_0002,1800.04.12_IpswichJournal_0001,,,
1800.04.22_HullPacket_0002,1800.04.17_DerbyMercury_0003,,,
1800.04.22_HullPacket_0002,1800.04.19_IpswichJournal_0004,,,
1800.04.22_HullPacket_0002,1800.04.19_JacksonsOxfordJournal_0004,,,
1800.04.22_HullPacket_0002,1800.04.21_CaledonianMercury_0004,,,
1800.04.22_HullPacket_0004,1800.04.14_CaledonianMercury_0002,,,
1800.04.22_HullPacket_0004,1800.04.17_DerbyMercury_0001,,,
1800.04.22_HullPacket_0004,1800.04.19_IpswichJournal_0004,,,
1800.04.22_HullPacket_0004,1800.04.19_JacksonsOxfordJournal_0004,,,
1800.04.22_HullPacket_0004,1800.04.21_AberdeenJournal_0002,,,
1800.04.22_HullPacket_0004,1800.04.21_PortsmouthTelegraph_0004,,,
1800.04.24_CaledonianMercury_0001,1800.04.14_AberdeenJournal_0004,,,
1800.04.24_CaledonianMercury_0004,1800.04.07_AberdeenJournal_0001,,,
1800.04.24_DerbyMercury_0001,1800.04.19_IpswichJournal_0002,,,
1800.04.24_DerbyMercury_0002,1800.01.06_AberdeenJournal_0004,,,
1800.04.24_DerbyMercury_0002,1800.04.14_AberdeenJournal_0002,,,
1800.04.24_DerbyMercury_0002,1800.04.19_JacksonsOxfordJournal_0002,,,
1800.04.24_DerbyMercury_0002,1800.04.24_CaledonianMercury_0002,,,
1800.04.24_DerbyMercury_0003,1800.03.13_TrewmansExeterFlyingPost_0001,,,
1800.04.24_DerbyMercury_0003,1800.04.05_IpswichJournal_0001,,,
1800.04.24_DerbyMercury_0003,1800.04.08_HullPacket_0002,,,
1800.04.24_DerbyMercury_0003,1800.04.12_IpswichJournal_0001,,,
1800.04.24_DerbyMercury_0003,1800.04.19_IpswichJournal_0004,,,
1800.04.24_DerbyMercury_0003,1800.04.19_JacksonsOxfordJournal_0004,,,
1800.04.24_DerbyMercury_0003,1800.04.22_HullPacket_0001,,,
1800.04.24_DerbyMercury_0003,1800.04.22_HullPacket_0002,,,
1800.04.24_TrewmansExeterFlyingPost_0001,1800.02.27_DerbyMercury_0001,,,
1800.04.24_TrewmansExeterFlyingPost_0001,1800.03.27_DerbyMercury_0003,,,
1800.04.24_TrewmansExeterFlyingPost_0002,1800.04.24_CaledonianMercury_0002,,,
1800.04.24_TrewmansExeterFlyingPost_0002,1800.04.24_DerbyMercury_0002,,,
1800.04.24_TrewmansExeterFlyingPost_0003,1800.04.24_CaledonianMercury_0002,,,
1800.04.24_TrewmansExeterFlyingPost_0003,1800.04.24_DerbyMercury_0002,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.01.11_JacksonsOxfordJournal_0001,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.01.14_HullPacket_0004,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.01.20_CaledonianMercury_0001,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.01.28_HullPacket_0004,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.02.01_CaledonianMercury_0004,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.02.11_HullPacket_0004,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.02.15_JacksonsOxfordJournal_0004,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.02.17_AberdeenJournal_0001,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.03.20_DerbyMercury_0003,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.03.29_IpswichJournal_0004,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.03.31_AberdeenJournal_0001,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.04.03_DerbyMercury_0003,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.04.08_HullPacket_0004,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.04.17_DerbyMercury_0001,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.04.19_JacksonsOxfordJournal_0003,,,
1800.04.24_TrewmansExeterFlyingPost_0004,1800.04.21_AberdeenJournal_0003,,,
1800.04.26_CaledonianMercury_0002,1800.04.21_AberdeenJournal_0003,,,
1800.04.26_IpswichJournal_0002,1800.04.26_JacksonsOxfordJournal_0002,,,
1800.04.26_IpswichJournal_0004,1800.01.11_JacksonsOxfordJournal_0001,,,
1800.04.26_IpswichJournal_0004,1800.01.20_CaledonianMercury_0001,,,
1800.04.26_IpswichJournal_0004,1800.01.28_HullPacket_0004,,,
1800.04.26_IpswichJournal_0004,1800.02.15_JacksonsOxfordJournal_0004,,,
1800.04.26_IpswichJournal_0004,1800.03.31_AberdeenJournal_0001,,,
1800.04.26_IpswichJournal_0004,1800.04.03_DerbyMercury_0003,,,
1800.04.26_IpswichJournal_0004,1800.04.08_HullPacket_0004,,,
1800.04.26_IpswichJournal_0004,1800.04.24_TrewmansExeterFlyingPost_0004,,,
1800.04.26_JacksonsOxfordJournal_0001,1800.04.26_CaledonianMercury_0002,,,
1800.04.26_JacksonsOxfordJournal_0004,1800.01.07_HullPacket_0004,,,
1800.04.26_JacksonsOxfordJournal_0004,1800.01.21_HullPacket_0004,,,
1800.04.26_JacksonsOxfordJournal_0004,1800.02.04_HullPacket_0004,,,
1800.04.26_JacksonsOxfordJournal_0004,1800.02.18_HullPacket_0004,,,
1800.04.26_JacksonsOxfordJournal_0004,1800.04.24_CaledonianMercury_0002,,,
1800.04.26_JacksonsOxfordJournal_0004,1800.04.24_TrewmansExeterFlyingPost_0003,,,
1800.04.28_AberdeenJournal_0002,1800.02.17_PortsmouthTelegraph_0003,,,
1800.04.28_AberdeenJournal_0002,1800.02.25_HullPacket_0004,,,
1800.04.28_AberdeenJournal_0003,1800.04.21_CaledonianMercury_0002,,,
1800.04.28_AberdeenJournal_0003,1800.04.24_CaledonianMercury_0002,,,
1800.04.28_AberdeenJournal_0003,1800.04.24_DerbyMercury_0001,,,
1800.04.28_CaledonianMercury_0002,1800.04.21_PortsmouthTelegraph_0003,,,
1800.04.28_CaledonianMercury_0002,1800.04.26_IpswichJournal_0002,,,
1800.04.28_CaledonianMercury_0002,1800.04.26_JacksonsOxfordJournal_0002,,,
1800.04.28_CaledonianMercury_0003,1800.04.03_DerbyMercury_0003,,,
1800.04.28_PortsmouthTelegraph_0001,1800.01.23_DerbyMercury_0003,,,
1800.04.28_PortsmouthTelegraph_0001,1800.03.13_DerbyMercury_0003,,,
1800.04.28_PortsmouthTelegraph_0001,1800.03.20_DerbyMercury_0003,,,
1800.04.28_PortsmouthTelegraph_0001,1800.04.03_DerbyMercury_0002,,,
1800.04.28_PortsmouthTelegraph_0001,1800.04.17_DerbyMercury_0001,,,
1800.04.28_PortsmouthTelegraph_0002,1800.04.21_AberdeenJournal_0003,,,
1800.04.28_PortsmouthTelegraph_0002,1800.04.26_CaledonianMercury_0002,,,
1800.04.28_PortsmouthTelegraph_0004,1800.04.28_CaledonianMercury_0002,,,
1800.04.29_HullPacket_0001,1800.04.26_JacksonsOxfordJournal_0002,,,
1800.04.29_HullPacket_0001,1800.04.28_CaledonianMercury_0002,,,
1800.04.29_HullPacket_0002,1800.04.28_CaledonianMercury_0002,,,
1800.04.29_HullPacket_0002,1800.04.28_PortsmouthTelegraph_0003,,,
1800.04.29_HullPacket_0004,1800.03.27_DerbyMercury_0004,,,
1800.04.29_HullPacket_0004,1800.04.03_DerbyMercury_0003,,,
1800.04.29_HullPacket_0004,1800.04.10_DerbyMercury_0003,,,
1800.04.29_HullPacket_0004,1800.04.19_JacksonsOxfordJournal_0004,,,
1800.04.29_HullPacket_0004,1800.04.24_DerbyMercury_0003,,,
1800.04.29_HullPacket_0004,1800.04.24_TrewmansExeterFlyingPost_0003,,,
1800.04.29_HullPacket_0004,1800.04.26_CaledonianMercury_0002,,,
1800.04.29_HullPacket_0004,1800.04.26_IpswichJournal_0004,,,
1800.04.29_HullPacket_0004,1800.04.26_JacksonsOxfordJournal_0004,,,
1800.04.29_HullPacket_0004,1800.04.28_PortsmouthTelegraph_0002,,,
1800.05.01_CaledonianMercury_0002,1800.04.28_PortsmouthTelegraph_0003,,,
1800.05.01_CaledonianMercury_0004,1800.03.31_AberdeenJournal_0001,,,
1800.05.01_CaledonianMercury_0004,1800.04.28_AberdeenJournal_0001,,,
1800.05.01_DerbyMercury_0001,1800.04.21_PortsmouthTelegraph_0003,,,
1800.05.01_DerbyMercury_0001,1800.04.28_CaledonianMercury_0002,,,
1800.05.01_DerbyMercury_0001,1800.04.29_HullPacket_0002,,,
1800.05.01_DerbyMercury_0002,1800.04.28_PortsmouthTelegraph_0003,,,
1800.05.01_DerbyMercury_0002,1800.05.01_CaledonianMercury_0002,,,
1800.05.01_DerbyMercury_0003,1800.04.26_CaledonianMercury_0002,,,
1800.05.01_DerbyMercury_0003,1800.04.26_IpswichJournal_0002,,,
1800.05.01_DerbyMercury_0003,1800.04.28_CaledonianMercury_0002,,,
1800.05.01_TrewmansExeterFlyingPost_0001,1800.04.26_IpswichJournal_0002,,,
1800.05.01_TrewmansExeterFlyingPost_0001,1800.04.29_HullPacket_0002,,,
1800.05.01_TrewmansExeterFlyingPost_0002,1800.05.01_DerbyMercury_0002,,,
1800.05.01_TrewmansExeterFlyingPost_0003,1800.05.01_CaledonianMercury_0003,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.03.27_DerbyMercury_0004,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.03.29_JacksonsOxfordJournal_0003,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.01_HullPacket_0004,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.03_DerbyMercury_0003,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.05_IpswichJournal_0001,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.08_HullPacket_0002,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.10_DerbyMercury_0003,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.12_IpswichJournal_0001,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.17_DerbyMercury_0003,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.19_IpswichJournal_0004,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.19_JacksonsOxfordJournal_0004,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.21_CaledonianMercury_0004,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.22_HullPacket_0002,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.24_DerbyMercury_0003,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.26_IpswichJournal_0002,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.28_CaledonianMercury_0002,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.28_CaledonianMercury_0003,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.04.29_HullPacket_0004,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.05.01_DerbyMercury_0001,,,
1800.05.01_TrewmansExeterFlyingPost_0004,1800.05.01_DerbyMercury_0003,,,
1800.05.03_CaledonianMercury_0002,1800.05.01_TrewmansExeterFlyingPost_0003,,,
1800.05.03_CaledonianMercury_0004,1800.05.01_TrewmansExeterFlyingPost_0003,,,
1800.05.03_IpswichJournal_0002,1800.05.03_JacksonsOxfordJournal_0002,,,
1800.05.03_IpswichJournal_0004,1800.05.01_TrewmansExeterFlyingPost_0003,,,
1800.05.03_IpswichJournal_0004,1800.05.01_TrewmansExeterFlyingPost_0004,,,
1800.05.03_IpswichJournal_0004,1800.05.03_JacksonsOxfordJournal_0001,,,
1800.05.03_JacksonsOxfordJournal_0001,1800.03.27_DerbyMercury_0004,,,
1800.05.03_JacksonsOxfordJournal_0001,1800.04.03_DerbyMercury_0003,,,
1800.05.03_JacksonsOxfordJournal_0001,1800.04.10_DerbyMercury_0003,,,
1800.05.03_JacksonsOxfordJournal_0001,1800.04.24_DerbyMercury_0003,,,
1800.05.03_JacksonsOxfordJournal_0001,1800.05.01_CaledonianMercury_0003,,,
1800.05.03_JacksonsOxfordJournal_0001,1800.05.01_TrewmansExeterFlyingPost_0003,,,
1800.05.03_JacksonsOxfordJournal_0001,1800.05.01_TrewmansExeterFlyingPost_0004,,,
1800.05.03_JacksonsOxfordJournal_0002,1800.05.01_TrewmansExeterFlyingPost_0003,,,
1800.05.03_JacksonsOxfordJournal_0002,1800.05.03_CaledonianMercury_0004,,,
1800.05.03_JacksonsOxfordJournal_0004,1800.05.01_DerbyMercury_0002,,,
1800.05.03_JacksonsOxfordJournal_0004,1800.05.03_CaledonianMercury_0002,,,
1800.05.05_AberdeenJournal_0001,1800.02.06_CaledonianMercury_0004,,,
1800.05.05_AberdeenJournal_0001,1800.04.10_CaledonianMercury_0003,,,
1800.05.05_AberdeenJournal_0001,1800.04.24_CaledonianMercury_0001,,,
1800.05.05_AberdeenJournal_0001,1800.04.24_CaledonianMercury_0004,,,
1800.05.05_AberdeenJournal_0001,1800.05.01_CaledonianMercury_0001,,,
1800.05.05_AberdeenJournal_0001,1800.05.01_CaledonianMercury_0004,,,
1800.05.05_AberdeenJournal_0002,1800.04.26_CaledonianMercury_0003,,,
1800.05.05_AberdeenJournal_0002,1800.04.26_JacksonsOxfordJournal_0002,,,
1800.05.05_AberdeenJournal_0002,1800.04.28_CaledonianMercury_0002,,,
1800.05.05_AberdeenJournal_0003,1800.04.28_PortsmouthTelegraph_0004,,,
1800.05.05_AberdeenJournal_0003,1800.05.01_CaledonianMercury_0002,,,
1800.05.05_AberdeenJournal_0003,1800.05.01_CaledonianMercury_0003,,,
1800.05.05_AberdeenJournal_0004,1800.05.01_TrewmansExeterFlyingPost_0003,,,
1800.05.05_AberdeenJournal_0004,1800.05.03_CaledonianMercury_0002,,,
1800.05.05_CaledonianMercury_0001,1800.03.27_DerbyMercury_0004,,,
1800.05.05_CaledonianMercury_0001,1800.04.03_DerbyMercury_0003,,,
1800.05.05_CaledonianMercury_0001,1800.04.08_HullPacket_0002,,,
1800.05.05_CaledonianMercury_0001,1800.04.10_DerbyMercury_0003,,,
1800.05.05_CaledonianMercury_0001,1800.04.22_HullPacket_0002,,,
1800.05.05_CaledonianMercury_0001,1800.04.24_DerbyMercury_0003,,,
1800.05.05_CaledonianMercury_0001,1800.05.01_TrewmansExeterFlyingPost_0004,,,
1800.05.05_PortsmouthTelegraph_0003,1800.05.01_TrewmansExeterFlyingPost_0003,,,
1800.05.05_PortsmouthTelegraph_0003,1800.05.03_IpswichJournal_0004,,,
1800.05.05_PortsmouthTelegraph_0003,1800.05.03_JacksonsOxfordJournal_0001,,,
1800.05.05_PortsmouthTelegraph_0004,1800.04.21_AberdeenJournal_0003,,,
1800.05.05_PortsmouthTelegraph_0004,1800.05.01_TrewmansExeterFlyingPost_0003,,,
1800.05.08_CaledonianMercury_0002,1800.05.05_PortsmouthTelegraph_0002,,,
1800.05.08_CaledonianMercury_0004,1800.01.11_JacksonsOxfordJournal_0001,,,
1800.05.08_CaledonianMercury_0004,1800.01.28_HullPacket_0004,,,
1800.05.08_CaledonianMercury_0004,1800.02.15_JacksonsOxfordJournal_0004,,,
1800.05.08_CaledonianMercury_0004,1800.02.17_AberdeenJournal_0001,,,
1800.05.08_CaledonianMercury_0004,1800.03.20_DerbyMercury_0003,,,
1800.05.08_CaledonianMercury_0004,1800.03.31_AberdeenJournal_0001,,,
1800.05.08_CaledonianMercury_0004,1800.04.08_HullPacket_0004,,,
1800.05.08_CaledonianMercury_0004,1800.04.24_TrewmansExeterFlyingPost_0004,,,
1800.05.08_CaledonianMercury_0004,1800.04.28_AberdeenJournal_0001,,,
1800.05.08_CaledonianMercury_0004,1800.05.05_AberdeenJournal_0001,,,
1800.05.08_DerbyMercury_0002,1800.05.03_IpswichJournal_0002,,,
1800.05.08_DerbyMercury_0002,1800.05.03_JacksonsOxfordJournal_0002,,,
1800.05.08_DerbyMercury_0002,1800.05.05_PortsmouthTelegraph_0002,,,
1800.05.08_DerbyMercury_0002,1800.05.08_CaledonianMercury_0002,,,
1800.05.08_DerbyMercury_0003,1800.05.05_CaledonianMercury_0002,,,
1800.05.08_TrewmansExeterFlyingPost_0002,1800.05.08_CaledonianMercury_0002,,,
1800.05.08_TrewmansExeterFlyingPost_0002,1800.05.08_DerbyMercury_0002,,,
1800.05.08_TrewmansExeterFlyingPost_0003,1800.05.08_CaledonianMercury_0003,,,
1800.05.10_IpswichJournal_0004,1800.05.08_CaledonianMercury_0002,,,
1800.05.10_IpswichJournal_0004,1800.05.08_DerbyMercury_0002,,,
1800.05.10_IpswichJournal_0004,1800.05.10_JacksonsOxfordJournal_0004,,,
1800.05.10_JacksonsOxfordJournal_0001,1800.05.10_CaledonianMercury_0002,,,
1800.05.10_JacksonsOxfordJournal_0004,1800.01.07_HullPacket_0004,,,
1800.05.10_JacksonsOxfordJournal_0004,1800.01.21_HullPacket_0004,,,
1800.05.10_JacksonsOxfordJournal_0004,1800.02.04_HullPacket_0004,,,
1800.05.10_JacksonsOxfordJournal_0004,1800.02.18_HullPacket_0004,,,
1800.05.10_JacksonsOxfordJournal_0004,1800.05.05_PortsmouthTelegraph_0002,,,
1800.05.10_JacksonsOxfordJournal_0004,1800.05.08_CaledonianMercury_0002,,,
1800.05.10_JacksonsOxfordJournal_0004,1800.05.08_DerbyMercury_0002,,,
1800.05.10_JacksonsOxfordJournal_0004,1800.05.08_TrewmansExeterFlyingPost_0002,,,
1800.05.12_AberdeenJournal_0001,1800.05.01_CaledonianMercury_0004,,,
1800.05.12_AberdeenJournal_0001,1800.05.08_CaledonianMercury_0004,,,
1800.05.12_AberdeenJournal_0002,1800.05.05_CaledonianMercury_0002,,,
1800.05.12_AberdeenJournal_0003,1800.05.05_PortsmouthTelegraph_0002,,,
1800.05.12_AberdeenJournal_0003,1800.05.08_CaledonianMercury_0002,,,
1800.05.12_AberdeenJournal_0003,1800.05.08_DerbyMercury_0002,,,
1800.05.12_AberdeenJournal_0003,1800.05.08_TrewmansExeterFlyingPost_0002,,,
1800.05.12_AberdeenJournal_0003,1800.05.10_IpswichJournal_0004,,,
1800.05.12_AberdeenJournal_0003,1800.05.10_JacksonsOxfordJournal_0004,,,
1800.05.12_AberdeenJournal_0004,1800.05.08_CaledonianMercury_0003,,,
1800.05.12_AberdeenJournal_0004,1800.05.08_TrewmansExeterFlyingPost_0003,,,
1800.05.12_AberdeenJournal_0004,1800.05.10_CaledonianMercury_0002,,,
1800.05.12_CaledonianMercury_0002,1800.05.10_JacksonsOxfordJournal_0002,,,
1800.05.12_CaledonianMercury_0004,1800.04.07_AberdeenJournal_0001,,,
1800.05.12_CaledonianMercury_0004,1800.04.21_AberdeenJournal_0001,,,
1800.05.12_CaledonianMercury_0004,1800.05.05_AberdeenJournal_0001,,,
1800.05.12_PortsmouthTelegraph_0004,1800.05.08_TrewmansExeterFlyingPost_0003,,,
1800.05.12_PortsmouthTelegraph_0004,1800.05.10_JacksonsOxfordJournal_0002,,,
1800.05.12_PortsmouthTelegraph_0004,1800.05.12_CaledonianMercury_0002,,,
1800.05.15_CaledonianMercury_0002,1800.05.12_PortsmouthTelegraph_0002,,,
1800.05.15_CaledonianMercury_0002,1800.05.12_PortsmouthTelegraph_0003,,,
1800.05.15_DerbyMercury_0001,1800.02.11_HullPacket_0004,,,
1800.05.15_DerbyMercury_0001,1800.02.22_IpswichJournal_0004,,,
1800.05.15_DerbyMercury_0001,1800.04.07_CaledonianMercury_0004,,,
1800.05.15_DerbyMercury_0001,1800.04.12_JacksonsOxfordJournal_0004,,,
1800.05.15_DerbyMercury_0001,1800.05.10_CaledonianMercury_0003,,,
1800.05.15_DerbyMercury_0001,1800.05.10_JacksonsOxfordJournal_0002,,,
1800.05.15_DerbyMercury_0002,1800.02.04_HullPacket_0001,,,
1800.05.15_DerbyMercury_0002,1800.05.12_CaledonianMercury_0003,,,
1800.05.15_DerbyMercury_0002,1800.05.12_PortsmouthTelegraph_0002,,,
1800.05.15_DerbyMercury_0002,1800.05.12_PortsmouthTelegraph_0003,,,
1800.05.15_DerbyMercury_0002,1800.05.15_CaledonianMercury_0002,,,
1800.05.15_DerbyMercury_0003,1800.04.19_JacksonsOxfordJournal_0004,,,
1800.05.15_DerbyMercury_0003,1800.05.10_CaledonianMercury_0002,,,
1800.05.15_DerbyMercury_0003,1800.05.10_JacksonsOxfordJournal_0001,,,
1800.05.15_DerbyMercury_0003,1800.05.12_CaledonianMercury_0002,,,
1800.05.15_TrewmansExeterFlyingPost_0002,1800.05.10_JacksonsOxfordJournal_0002,,,
1800.05.15_TrewmansExeterFlyingPost_0002,1800.05.12_CaledonianMercury_0002,,,
1800.05.15_TrewmansExeterFlyingPost_0002,1800.05.15_DerbyMercury_0002,,,
1800.05.15_TrewmansExeterFlyingPost_0003,1800.05.15_CaledonianMercury_0002,,,
1800.05.17_CaledonianMercury_0002,1800.05.12_PortsmouthTelegraph_0003,,,
1800.05.17_CaledonianMercury_0004,1800.01.20_AberdeenJournal_0001,,,
1800.05.17_CaledonianMercury_0004,1800.05.12_AberdeenJournal_0001,,,
1800.05.17_IpswichJournal_0001,1800.05.12_PortsmouthTelegraph_0003,,,
1800.05.17_IpswichJournal_0001,1800.05.15_CaledonianMercury_0002,,,
1800.05.17_IpswichJournal_0001,1800.05.15_DerbyMercury_0002,,,
1800.05.17_IpswichJournal_0001,1800.05.15_TrewmansExeterFlyingPost_0002,,,
1800.05.17_IpswichJournal_0001,1800.05.17_JacksonsOxfordJournal_0004,,,
1800.05.17_IpswichJournal_0002,1800.05.12_CaledonianMercury_0003,,,
1800.05.17_IpswichJournal_0004,1800.05.17_JacksonsOxfordJournal_0001,,,
1800.05.17_JacksonsOxfordJournal_0001,1800.05.17_CaledonianMercury_0003,,,
1800.05.17_JacksonsOxfordJournal_0002,1800.05.17_CaledonianMercury_0001,,,
1800.05.17_JacksonsOxfordJournal_0004,1800.05.12_PortsmouthTelegraph_0003,,,
1800.05.17_JacksonsOxfordJournal_0004,1800.05.15_CaledonianMercury_0002,,,
1800.05.17_JacksonsOxfordJournal_0004,1800.05.15_DerbyMercury_0002,,,
1800.05.19_CaledonianMercury_0004,1800.04.07_AberdeenJournal_0001,,,
1800.05.19_CaledonianMercury_0004,1800.05.05_AberdeenJournal_0001,,,
1800.05.19_PortsmouthTelegraph_0002,1800.05.19_CaledonianMercury_0003,,,
1800.05.22_CaledonianMercury_0004,1800.04.28_AberdeenJournal_0001,,,
1800.05.22_CaledonianMercury_0004,1800.05.10_JacksonsOxfordJournal_0002,,,
1800.05.22_DerbyMercury_0001,1800.05.08_CaledonianMercury_0004,,,
1800.05.22_DerbyMercury_0002,1800.05.19_CaledonianMercury_0003,,,
1800.05.22_DerbyMercury_0002,1800.05.19_PortsmouthTelegraph_0002,,,
1800.05.22_DerbyMercury_0002,1800.05.22_CaledonianMercury_0002,,,
1800.05.22_IpswichJournal_0004,1800.05.10_JacksonsOxfordJournal_0002,,,
1800.05.22_IpswichJournal_0004,1800.05.22_CaledonianMercury_0002,,,
1800.05.22_TrewmansExeterFlyingPost_0002,1800.05.22_CaledonianMercury_0002,,,
1800.05.22_TrewmansExeterFlyingPost_0002,1800.05.22_DerbyMercury_0002,,,
1800.05.22_TrewmansExeterFlyingPost_0003,1800.05.22_DerbyMercury_0004,,,
1800.05.22_TrewmansExeterFlyingPost_0003,1800.05.22_IpswichJournal_0004,,,
1800.05.22_TrewmansExeterFlyingPost_0004,1800.05.19_CaledonianMercury_0003,,,
1800.05.22_TrewmansExeterFlyingPost_0004,1800.05.19_PortsmouthTelegraph_0002,,,
1800.05.22_TrewmansExeterFlyingPost_0004,1800.05.22_CaledonianMercury_0002,,,
1800.05.22_TrewmansExeterFlyingPost_0004,1800.05.22_DerbyMercury_0002,,,
1800.05.24_CaledonianMercury_0002,1800.05.22_DerbyMercury_0004,,,
1800.05.24_CaledonianMercury_0002,1800.05.22_IpswichJournal_0004,,,
1800.05.24_CaledonianMercury_0002,1800.05.22_TrewmansExeterFlyingPost_0003,,,
1800.05.24_CaledonianMercury_0004,1800.01.20_AberdeenJournal_0001,,,
1800.05.24_CaledonianMercury_0004,1800.05.05_AberdeenJournal_0001,,,
1800.05.24_CaledonianMercury_0004,1800.05.12_AberdeenJournal_0001,,,
1800.05.24_CaledonianMercury_0004,1800.05.22_DerbyMercury_0003,,,
1800.05.24_JacksonsOxfordJournal_0002,1800.05.22_IpswichJournal_0004,,,
1800.05.24_JacksonsOxfordJournal_0002,1800.05.22_TrewmansExeterFlyingPost_0003,,,
1800.05.24_JacksonsOxfordJournal_0002,1800.05.24_CaledonianMercury_0002,,,
1800.05.26_AberdeenJournal_0001,1800.04.26_CaledonianMercury_0004,,,
1800.05.26_AberdeenJournal_0001,1800.05.17_CaledonianMercury_0004,,,
1800.05.26_AberdeenJournal_0001,1800.05.24_CaledonianMercury_0004,,,
